AnimalID,SireID,DamID,SexID,Year,Breed,FamilyID
MRHAJ25G090C689,m90_1,MRYGY24G080D597,female,2025,unknown,MRYGY25G0900901
MRHAJ25G090C690,m93_1,MRYGY24G080F430,female,2025,unknown,MRYGY25G0900931
MRHAJ25G090C691,m59_1,MRYGY24G080D728,female,2025,unknown,MRYGY25G0900592
MRHAJ25G090C692,m51_2,MRYGY24G080D115,female,2025,unknown,MRYGY25G0900512
MRHAJ25G090C693,S851,MRYGY24G080D294,female,2025,unknown,MRYGY25G0900851
MRHAJ25G090C694,m79_1,MRYGY24G080D290,female,2025,unknown,MRYGY25G0900793
MRHAJ25G090C695,m26_2,MRYGY24G080D760,female,2025,unknown,MRYGY25G0900262
MRHAJ25G090C696,m54_3,MRYGY24G080C107,female,2025,unknown,MRYGY25G0900542
MRHAJ25G090C697,m10_1,MRYGY24G080E677,female,2025,unknown,MRYGY25G0900101
MRHAJ25G090C698,m50_1,MRYGY24G080E361,female,2025,unknown,MRYGY25G0900503
MRHAJ25G090C699,S432,MRYGY24G080D228,female,2025,unknown,MRYGY25G0900432
MRHAJ25G090C700,m17_2,MRYGY24G080C086,female,2025,unknown,MRYGY25G0900171
MRHAJ25G090C701,S432,MRYGY24G080D228,female,2025,unknown,MRYGY25G0900432
MRHAJ25G090C702,m26_2,MRYGY24G080D760,female,2025,unknown,MRYGY25G0900262
MRHAJ25G090C703,m5_1,MRYGY24G080C849,female,2025,unknown,MRYGY25G0900051
MRHAJ25G090C704,m100_1,MRYGY24G080D586,female,2025,unknown,MRYGY25G0901002
MRHAJ25G090C705,m65_2,MRYGY24G080F799,female,2025,unknown,MRYGY25G0900651
MRHAJ25G090C706,m6_2,MRYGY24G080C242,female,2025,unknown,MRYGY25G0900061
MRHAJ25G090C707,m63_1,MRYGY24G080E145,female,2025,unknown,MRYGY25G0900633
MRHAJ25G090C708,m4_1,MRYGY24G080C777,female,2025,unknown,MRYGY25G0900042
MRHAJ25G090C709,m24_1,MRYGY24G080C336,female,2025,unknown,MRYGY25G0900242
MRHAJ25G090C710,m24_1,MRYGY24G080C336,female,2025,unknown,MRYGY25G0900242
MRHAJ25G090C711,m45_2,MRYGY24G080D024,female,2025,unknown,MRYGY25G0900451
MRHAJ25G090C712,m45_2,MRYGY24G080D024,female,2025,unknown,MRYGY25G0900451
MRHAJ25G090C713,m26_2,MRYGY24G080D760,female,2025,unknown,MRYGY25G0900262
MRHAJ25G090C714,m66_2,MRYGY24G080E185,female,2025,unknown,MRYGY25G0900661
MRHAJ25G090C715,m11_2,MRYGY24G080E161,female,2025,unknown,MRYGY25G0900111
MRHAJ25G090C716,m84_2,MRYGY24G080C073,female,2025,unknown,MRYGY25G0900841
MRHAJ25G090C717,m82_1,MRYGY24G080F437,female,2025,unknown,MRYGY25G0900821
MRHAJ25G090C718,m4_1,MRYGY24G080C777,female,2025,unknown,MRYGY25G0900042
MRHAJ25G090C719,m4_1,MRYGY24G080C777,female,2025,unknown,MRYGY25G0900042
MRHAJ25G090C720,m61_1,MRYGY24G080D126,female,2025,unknown,MRYGY25G0900611
MRHAJ25G090C721,m69_1,MRYGY24G080C576,female,2025,unknown,MRYGY25G0900691
MRHAJ25G090C722,m20_1,MRYGY24G080E268,female,2025,unknown,MRYGY25G0900203
MRHAJ25G090C723,m73_1,MRYGY24G080D214,female,2025,unknown,MRYGY25G0900732
MRHAJ25G090C724,m59_1,MRYGY24G080C883,female,2025,unknown,MRYGY25G0900591
MRHAJ25G090C725,m69_1,MRYGY24G080C576,female,2025,unknown,MRYGY25G0900691
MRHAJ25G090C726,S062,MRYGY24G080F728,female,2025,unknown,MRYGY25G0900062
MRHAJ25G090C727,m59_1,MRYGY24G080D728,female,2025,unknown,MRYGY25G0900592
MRHAJ25G090C728,m50_2,MRYGY24G080D085,female,2025,unknown,MRYGY25G0900502
MRHAJ25G090C729,m52_2,MRYGY24G080C629,female,2025,unknown,MRYGY25G0900521
MRHAJ25G090C730,m53_2,MRYGY24G080F523,female,2025,unknown,MRYGY25G0900531
MRHAJ25G090C731,m95_1,MRYGY24G080F491,female,2025,unknown,MRYGY25G0900953
MRHAJ25G090C732,m62_1,MRYGY24G080E509,female,2025,unknown,MRYGY25G0900622
MRHAJ25G090C733,m69_1,MRYGY24G080C576,female,2025,unknown,MRYGY25G0900691
MRHAJ25G090C734,m65_2,MRYGY24G080D623,female,2025,unknown,MRYGY25G0900652
MRHAJ25G090C735,m75_1,MRYGY24G080C474,female,2025,unknown,MRYGY25G0900752
MRHAJ25G090C736,m20_1,MRYGY24G080C490,female,2025,unknown,MRYGY25G0900204
MRHAJ25G090C737,m34_1,MRYGY24G080E519,female,2025,unknown,MRYGY25G0900343
MRHAJ25G090C738,m77_2,MRYGY24G080C126,female,2025,unknown,MRYGY25G0900771
MRHAJ25G090C739,m79_1,MRYGY24G080D290,female,2025,unknown,MRYGY25G0900793
MRHAJ25G090C740,m76_2,MRYGY24G080E628,female,2025,unknown,MRYGY25G0900761
MRHAJ25G090C741,m50_2,MRYGY24G080F753,female,2025,unknown,MRYGY25G0900501
MRHAJ25G090C742,m3_2,MRYGY24G080E800,female,2025,unknown,MRYGY25G0900034
MRHAJ25G090C743,m62_1,MRYGY24G080E509,female,2025,unknown,MRYGY25G0900622
MRHAJ25G090C744,m62_1,MRYGY24G080E509,female,2025,unknown,MRYGY25G0900622
MRHAJ25G090C745,m66_2,MRYGY24G080E185,female,2025,unknown,MRYGY25G0900661
MRHAJ25G090C746,m26_2,MRYGY24G080D760,female,2025,unknown,MRYGY25G0900262
MRHAJ25G090C747,m61_1,MRYGY24G080E822,female,2025,unknown,MRYGY25G0900613
MRHAJ25G090C748,m74_2,MRYGY24G080E171,female,2025,unknown,MRYGY25G0900743
MRHAJ25G090C749,m41_1,MRYGY24G080F115,female,2025,unknown,MRYGY25G0900413
MRHAJ25G090C750,m59_1,MRYGY24G080C883,female,2025,unknown,MRYGY25G0900591
MRHAJ25G090C751,m19_1,MRYGY24G080D400,female,2025,unknown,MRYGY25G0900193
MRHAJ25G090C752,m24_1,MRYGY24G080C336,female,2025,unknown,MRYGY25G0900242
MRHAJ25G090C753,m7_1,MRYGY24G080E676,female,2025,unknown,MRYGY25G0900073
MRHAJ25G090C754,m44_2,MRYGY24G080D631,female,2025,unknown,MRYGY25G0900441
MRHAJ25G090C755,m66_2,MRYGY24G080E117,female,2025,unknown,MRYGY25G0900663
MRHAJ25G090C756,m65_2,MRYGY24G080F799,female,2025,unknown,MRYGY25G0900651
MRHAJ25G090C757,m62_1,MRYGY24G080E509,female,2025,unknown,MRYGY25G0900622
MRHAJ25G090C758,m69_1,MRYGY24G080C501,female,2025,unknown,MRYGY25G0900692
MRHAJ25G090C759,m60_2,MRYGY24G080D423,female,2025,unknown,MRYGY25G0900603
MRHAJ25G090C760,m41_1,MRYGY24G080F115,female,2025,unknown,MRYGY25G0900413
MRHAJ25G090C761,m26_2,MRYGY24G080D760,female,2025,unknown,MRYGY25G0900262
MRHAJ25G090C762,m76_2,MRYGY24G080E628,female,2025,unknown,MRYGY25G0900761
MRHAJ25G090C763,m11_2,MRYGY24G080E161,female,2025,unknown,MRYGY25G0900111
MRHAJ25G090C764,m51_1,MRYGY24G080F766,female,2025,unknown,MRYGY25G0900514
MRHAJ25G090C765,m16_2,MRYGY24G080E793,female,2025,unknown,MRYGY25G0900161
MRHAJ25G090C766,m12_2,MRYGY24G080D859,female,2025,unknown,MRYGY25G0900122
MRHAJ25G090C767,m63_2,MRYGY24G080F748,female,2025,unknown,MRYGY25G0900631
MRHAJ25G090C768,m27_2,MRYGY24G080D558,female,2025,unknown,MRYGY25G0900272
MRHAJ25G090C769,m55_2,MRYGY24G080D601,female,2025,unknown,MRYGY25G0900552
MRHAJ25G090C770,m56_1,MRYGY24G080D813,female,2025,unknown,MRYGY25G0900561
MRHAJ25G090C771,m49_1,MRYGY24G080C327,female,2025,unknown,MRYGY25G0900491
MRHAJ25G090C772,m45_2,MRYGY24G080D024,female,2025,unknown,MRYGY25G0900451
MRHAJ25G090C773,m66_2,MRYGY24G080E117,female,2025,unknown,MRYGY25G0900663
MRHAJ25G090C774,m63_2,MRYGY24G080F748,female,2025,unknown,MRYGY25G0900631
MRHAJ25G090C775,m11_2,MRYGY24G080E114,female,2025,unknown,MRYGY25G0900113
MRHAJ25G090C776,m65_2,MRYGY24G080D623,female,2025,unknown,MRYGY25G0900652
MRHAJ25G090C777,m35_2,MRYGY24G080C762,female,2025,unknown,MRYGY25G0900351
MRHAJ25G090C778,m78_2,MRYGY24G080C390,female,2025,unknown,MRYGY25G0900784
MRHAJ25G090C779,m39_2,MRYGY24G080C019,female,2025,unknown,MRYGY25G0900392
MRHAJ25G090C780,m61_1,MRYGY24G080F393,female,2025,unknown,MRYGY25G0900612
MRHAJ25G090C781,m55_2,MRYGY24G080C832,female,2025,unknown,MRYGY25G0900551
MRHAJ25G090C782,m71_1,MRYGY24G080C124,female,2025,unknown,MRYGY25G0900711
MRHAJ25G090C783,m40_2,MRYGY24G080C408,female,2025,unknown,MRYGY25G0900401
MRHAJ25G090C784,m92_1,MRYGY24G080D475,female,2025,unknown,MRYGY25G0900922
MRHAJ25G090C785,m79_1,MRYGY24G080E184,female,2025,unknown,MRYGY25G0900792
MRHAJ25G090C786,m87_1,MRYGY24G080D784,female,2025,unknown,MRYGY25G0900872
MRHAJ25G090C787,m94_1,MRYGY24G080F481,female,2025,unknown,MRYGY25G0900941
MRHAJ25G090C788,m50_2,MRYGY24G080D085,female,2025,unknown,MRYGY25G0900502
MRHAJ25G090C789,m69_1,MRYGY24G080C576,female,2025,unknown,MRYGY25G0900691
MRHAJ25G090C790,m82_1,MRYGY24G080F437,female,2025,unknown,MRYGY25G0900821
MRHAJ25G090C791,m45_2,MRYGY24G080C015,female,2025,unknown,MRYGY25G0900452
MRHAJ25G090C792,m76_2,MRYGY24G080E628,female,2025,unknown,MRYGY25G0900761
MRHAJ25G090C793,m40_2,MRYGY24G080C684,female,2025,unknown,MRYGY25G0900403
MRHAJ25G090C794,m58_1,MRYGY24G080C164,female,2025,unknown,MRYGY25G0900583
MRHAJ25G090C795,m50_1,MRYGY24G080E361,female,2025,unknown,MRYGY25G0900503
MRHAJ25G090C796,m38_1,MRYGY24G080D516,female,2025,unknown,MRYGY25G0900381
MRHAJ25G090C797,S783,MRYGY24G080D592,female,2025,unknown,MRYGY25G0900783
MRHAJ25G090C798,m35_2,MRYGY24G080C762,female,2025,unknown,MRYGY25G0900351
MRHAJ25G090C799,m10_1,MRYGY24G080E677,female,2025,unknown,MRYGY25G0900101
MRHAJ25G090C800,m39_2,MRYGY24G080C019,female,2025,unknown,MRYGY25G0900392
MRHAJ25G090C801,m3_2,MRYGY24G080E800,female,2025,unknown,MRYGY25G0900034
MRHAJ25G090C802,m82_1,MRYGY24G080F437,female,2025,unknown,MRYGY25G0900821
MRHAJ25G090C803,m13_1,MRYGY24G080C598,female,2025,unknown,MRYGY25G0900132
MRHAJ25G090C804,m32_1,MRYGY24G080F508,female,2025,unknown,MRYGY25G0900323
MRHAJ25G090C805,m93_1,MRYGY24G080F430,female,2025,unknown,MRYGY25G0900931
MRHAJ25G090C806,m16_2,MRYGY24G080E793,female,2025,unknown,MRYGY25G0900161
MRHAJ25G090C807,m56_1,MRYGY24G080D363,female,2025,unknown,MRYGY25G0900564
MRHAJ25G090C808,m56_1,MRYGY24G080D363,female,2025,unknown,MRYGY25G0900564
MRHAJ25G090C809,m5_2,MRYGY24G080D454,female,2025,unknown,MRYGY25G0900052
MRHAJ25G090C810,m44_2,MRYGY24G080D631,female,2025,unknown,MRYGY25G0900441
MRHAJ25G090C811,m69_1,MRYGY24G080C576,female,2025,unknown,MRYGY25G0900691
MRHAJ25G090C812,m62_1,MRYGY24G080D556,female,2025,unknown,MRYGY25G0900623
MRHAJ25G090C813,m83_1,MRYGY24G080C836,female,2025,unknown,MRYGY25G0900831
MRHAJ25G090C814,m48_1,MRYGY24G080C142,female,2025,unknown,MRYGY25G0900482
MRHAJ25G090C815,m27_2,MRYGY24G080D558,female,2025,unknown,MRYGY25G0900272
MRHAJ25G090C816,m35_2,MRYGY24G080C762,female,2025,unknown,MRYGY25G0900351
MRHAJ25G090C817,m60_2,MRYGY24G080D423,female,2025,unknown,MRYGY25G0900603
MRHAJ25G090C818,m67_1,MRYGY24G080F754,female,2025,unknown,MRYGY25G0900671
MRHAJ25G090C819,m69_1,MRYGY24G080C501,female,2025,unknown,MRYGY25G0900692
MRHAJ25G090C820,m75_1,MRYGY24G080E665,female,2025,unknown,MRYGY25G0900753
MRHAJ25G090C821,m69_1,MRYGY24G080C576,female,2025,unknown,MRYGY25G0900691
MRHAJ25G090C822,m4_1,MRYGY24G080C034,female,2025,unknown,MRYGY25G0900041
MRHAJ25G090C823,m45_2,MRYGY24G080C015,female,2025,unknown,MRYGY25G0900452
MRHAJ25G090C824,m3_2,MRYGY24G080E800,female,2025,unknown,MRYGY25G0900034
MRHAJ25G090C825,m13_1,MRYGY24G080C598,female,2025,unknown,MRYGY25G0900132
MRHAJ25G090C826,S911,MRYGY24G080D065,female,2025,unknown,MRYGY25G0900911
MRHAJ25G090C827,m20_1,MRYGY24G080E455,female,2025,unknown,MRYGY25G0900201
MRHAJ25G090C828,m34_1,MRYGY24G080E519,female,2025,unknown,MRYGY25G0900343
MRHAJ25G090C829,m63_1,MRYGY24G080E145,female,2025,unknown,MRYGY25G0900633
MRHAJ25G090C830,m51_1,MRYGY24G080D643,female,2025,unknown,MRYGY25G0900513
MRHAJ25G090C831,m77_2,MRYGY24G080C126,female,2025,unknown,MRYGY25G0900771
MRHAJ25G090C832,m63_1,MRYGY24G080E145,female,2025,unknown,MRYGY25G0900633
MRHAJ25G090C833,m24_1,MRYGY24G080C336,female,2025,unknown,MRYGY25G0900242
MRHAJ25G090C834,m57_1,MRYGY24G080C176,female,2025,unknown,MRYGY25G0900573
MRHAJ25G090C835,m11_2,MRYGY24G080E161,female,2025,unknown,MRYGY25G0900111
MRHAJ25G090C836,m51_2,MRYGY24G080D115,female,2025,unknown,MRYGY25G0900512
MRHAJ25G090C837,m76_2,MRYGY24G080F571,female,2025,unknown,MRYGY25G0900762
MRHAJ25G090C838,m61_1,MRYGY24G080D126,female,2025,unknown,MRYGY25G0900611
MRHAJ25G090C839,m81_1,MRYGY24G080F633,female,2025,unknown,MRYGY25G0900813
MRHAJ25G090C840,m17_2,MRYGY24G080F398,female,2025,unknown,MRYGY25G0900174
MRHAJ25G090C841,S783,MRYGY24G080D592,female,2025,unknown,MRYGY25G0900783
MRHAJ25G090C842,S133,MRYGY24G080E191,female,2025,unknown,MRYGY25G0900133
MRHAJ25G090C843,m52_2,MRYGY24G080C629,female,2025,unknown,MRYGY25G0900521
MRHAJ25G090C844,m34_1,MRYGY24G080D395,female,2025,unknown,MRYGY25G0900342
MRHAJ25G090C845,m63_2,MRYGY24G080F748,female,2025,unknown,MRYGY25G0900631
MRHAJ25G090C846,S231,MRYGY24G080E199,female,2025,unknown,MRYGY25G0900231
MRHAJ25G090C847,m73_1,MRYGY24G080D552,female,2025,unknown,MRYGY25G0900734
MRHAJ25G090C848,m41_1,MRYGY24G080F115,female,2025,unknown,MRYGY25G0900413
MRHAJ25G090C849,m79_1,MRYGY24G080E184,female,2025,unknown,MRYGY25G0900792
MRHAJ25G090C850,m89_1,MRYGY24G080F456,female,2025,unknown,MRYGY25G0900893
MRHAJ25G090C851,m69_1,MRYGY24G080C501,female,2025,unknown,MRYGY25G0900692
MRHAJ25G090C852,m73_1,MRYGY24G080D214,female,2025,unknown,MRYGY25G0900732
MRHAJ25G090C853,m84_2,MRYGY24G080C073,female,2025,unknown,MRYGY25G0900841
MRHAJ25G090C854,m54_3,MRYGY24G080C107,female,2025,unknown,MRYGY25G0900542
MRHAJ25G090C855,m56_1,MRYGY24G080D363,female,2025,unknown,MRYGY25G0900564
MRHAJ25G090C856,m65_2,MRYGY24G080F799,female,2025,unknown,MRYGY25G0900651
MRHAJ25G090C857,m29_1,MRYGY24G080C670,female,2025,unknown,MRYGY25G0900292
MRHAJ25G090C858,m46_1,MRYGY24G080E049,female,2025,unknown,MRYGY25G0900463
MRHAJ25G090C859,m63_1,MRYGY24G080E145,female,2025,unknown,MRYGY25G0900633
MRHAJ25G090C860,m41_1,MRYGY24G080F115,female,2025,unknown,MRYGY25G0900413
MRHAJ25G090C861,m59_1,MRYGY24G080D728,female,2025,unknown,MRYGY25G0900592
MRHAJ25G090C862,m59_1,MRYGY24G080C883,female,2025,unknown,MRYGY25G0900591
MRHAJ25G090C863,m12_1,MRYGY24G080E769,female,2025,unknown,MRYGY25G0900121
MRHAJ25G090C864,m56_1,MRYGY24G080C247,female,2025,unknown,MRYGY25G0900562
MRHAJ25G090C865,m81_1,MRYGY24G080F633,female,2025,unknown,MRYGY25G0900813
MRHAJ25G090C866,m5_1,MRYGY24G080C849,female,2025,unknown,MRYGY25G0900051
MRHAJ25G090C867,m22_2,MRYGY24G080D436,female,2025,unknown,MRYGY25G0900221
MRHAJ25G090C868,m22_2,MRYGY24G080C446,female,2025,unknown,MRYGY25G0900222
MRHAJ25G090C869,m82_1,MRYGY24G080F437,female,2025,unknown,MRYGY25G0900821
MRHAJ25G090C870,m20_1,MRYGY24G080E455,female,2025,unknown,MRYGY25G0900201
MRHAJ25G090C871,m52_1,MRYGY24G080C456,female,2025,unknown,MRYGY25G0900522
MRHAJ25G090C872,m53_2,MRYGY24G080C775,female,2025,unknown,MRYGY25G0900532
MRHAJ25G090C873,m52_1,MRYGY24G080C456,female,2025,unknown,MRYGY25G0900522
MRHAJ25G090C874,m60_2,MRYGY24G080D423,female,2025,unknown,MRYGY25G0900603
MRHAJ25G090C875,m11_2,MRYGY24G080E114,female,2025,unknown,MRYGY25G0900113
MRHAJ25G090C876,m56_1,MRYGY24G080D363,female,2025,unknown,MRYGY25G0900564
MRHAJ25G090C877,m63_1,MRYGY24G080E145,female,2025,unknown,MRYGY25G0900633
MRHAJ25G090C878,m55_2,MRYGY24G080D601,female,2025,unknown,MRYGY25G0900552
MRHAJ25G090C879,m68_3,MRYGY24G080E594,female,2025,unknown,MRYGY25G0900672
MRHAJ25G090C880,m58_1,MRYGY24G080D112,female,2025,unknown,MRYGY25G0900581
MRHAJ25G090C881,m45_2,MRYGY24G080D024,female,2025,unknown,MRYGY25G0900451
MRHAJ25G090C882,m53_2,MRYGY24G080C775,female,2025,unknown,MRYGY25G0900532
MRHAJ25G090C883,m14_1,MRYGY24G080E493,female,2025,unknown,MRYGY25G0900142
MRHAJ25G090C884,m27_2,MRYGY24G080C893,female,2025,unknown,MRYGY25G0900273
MRHAJ25G090C885,m31_1,MRYGY24G080C867,female,2025,unknown,MRYGY25G0900311
MRHAJ25G090C886,m52_1,MRYGY24G080C456,female,2025,unknown,MRYGY25G0900522
MRHAJ25G090C887,m93_1,MRYGY24G080F430,female,2025,unknown,MRYGY25G0900931
MRHAJ25G090C888,m57_1,MRYGY24G080C176,female,2025,unknown,MRYGY25G0900573
MRHAJ25G090C889,m74_2,MRYGY24G080E171,female,2025,unknown,MRYGY25G0900743
MRHAJ25G090C890,m62_1,MRYGY24G080E509,female,2025,unknown,MRYGY25G0900622
MRHAJ25G090C891,m78_2,MRYGY24G080C637,female,2025,unknown,MRYGY25G0900781
MRHAJ25G090C892,m45_2,MRYGY24G080D024,female,2025,unknown,MRYGY25G0900451
MRHAJ25G090C893,m70_1,MRYGY24G080F528,female,2025,unknown,MRYGY25G0900701
MRHAJ25G090C894,m45_2,MRYGY24G080D024,female,2025,unknown,MRYGY25G0900451
MRHAJ25G090C895,m90_1,MRYGY24G080D597,female,2025,unknown,MRYGY25G0900901
MRHAJ25G090C896,m22_2,MRYGY24G080D436,female,2025,unknown,MRYGY25G0900221
MRHAJ25G090C897,S851,MRYGY24G080D294,female,2025,unknown,MRYGY25G0900851
MRHAJ25G090C898,m4_1,MRYGY24G080C777,female,2025,unknown,MRYGY25G0900042
MRHAJ25G090C899,m95_1,MRYGY24G080F491,female,2025,unknown,MRYGY25G0900953
MRHAJ25G090C900,m68_3,MRYGY24G080E240,female,2025,unknown,MRYGY25G0900673
MRHAJ25G090C901,m92_1,MRYGY24G080D475,female,2025,unknown,MRYGY25G0900922
MRHAJ25G090C902,m41_1,MRYGY24G080F115,female,2025,unknown,MRYGY25G0900413
MRHAJ25G090C903,m90_1,MRYGY24G080D597,female,2025,unknown,MRYGY25G0900901
MRHAJ25G090C904,m70_1,MRYGY24G080C063,female,2025,unknown,MRYGY25G0900702
MRHAJ25G090C905,m5_2,MRYGY24G080D454,female,2025,unknown,MRYGY25G0900052
MRHAJ25G090C906,m26_2,MRYGY24G080D760,female,2025,unknown,MRYGY25G0900262
MRHAJ25G090C907,m95_1,MRYGY24G080F491,female,2025,unknown,MRYGY25G0900953
MRHAJ25G090C908,m59_1,MRYGY24G080D728,female,2025,unknown,MRYGY25G0900592
MRHAJ25G090C909,m20_1,MRYGY24G080D635,female,2025,unknown,MRYGY25G0900202
MRHAJ25G090C910,m57_1,MRYGY24G080C176,female,2025,unknown,MRYGY25G0900573
MRHAJ25G090C911,m45_2,MRYGY24G080D024,female,2025,unknown,MRYGY25G0900451
MRHAJ25G090C912,m39_2,MRYGY24G080C758,female,2025,unknown,MRYGY25G0900391
MRHAJ25G090C913,m73_2,MRYGY24G080C191,female,2025,unknown,MRYGY25G0900731
MRHAJ25G090C914,m94_1,MRYGY24G080F481,female,2025,unknown,MRYGY25G0900941
MRHAJ25G090C915,m46_1,MRYGY24G080E049,female,2025,unknown,MRYGY25G0900463
MRHAJ25G090C916,m20_1,MRYGY24G080E455,female,2025,unknown,MRYGY25G0900201
MRHAJ25G090C917,m29_1,MRYGY24G080E116,female,2025,unknown,MRYGY25G0900293
MRHAJ25G090C918,m58_1,MRYGY24G080C164,female,2025,unknown,MRYGY25G0900583
MRHAJ25G090C919,m22_2,MRYGY24G080E401,female,2025,unknown,MRYGY25G0900223
MRHAJ25G090C920,m69_1,MRYGY24G080C576,female,2025,unknown,MRYGY25G0900691
MRHAJ25G090C921,m22_2,MRYGY24G080D436,female,2025,unknown,MRYGY25G0900221
MRHAJ25G090C922,m78_2,MRYGY24G080C637,female,2025,unknown,MRYGY25G0900781
MRHAJ25G090C923,m40_2,MRYGY24G080C684,female,2025,unknown,MRYGY25G0900403
MRHAJ25G090C924,m34_1,MRYGY24G080F395,female,2025,unknown,MRYGY25G0900341
MRHAJ25G090C925,m7_1,MRYGY24G080D155,female,2025,unknown,MRYGY25G0900072
MRHAJ25G090C926,m78_2,MRYGY24G080C637,female,2025,unknown,MRYGY25G0900781
MRHAJ25G090C927,m14_1,MRYGY24G080E679,female,2025,unknown,MRYGY25G0900141
MRHAJ25G090C928,m75_1,MRYGY24G080E665,female,2025,unknown,MRYGY25G0900753
MRHAJ25G090C929,m14_2,MRYGY24G080C096,female,2025,unknown,MRYGY25G0900143
MRHAJ25G090C930,m52_1,MRYGY24G080C456,female,2025,unknown,MRYGY25G0900522
MRHAJ25G090C931,m92_1,MRYGY24G080D475,female,2025,unknown,MRYGY25G0900922
MRHAJ25G090C932,m81_1,MRYGY24G080F633,female,2025,unknown,MRYGY25G0900813
MRHAJ25G090C933,m46_1,MRYGY24G080E049,female,2025,unknown,MRYGY25G0900463
MRHAJ25G090C934,m4_1,MRYGY24G080C034,female,2025,unknown,MRYGY25G0900041
MRHAJ25G090C935,m3_2,MRYGY24G080E737,female,2025,unknown,MRYGY25G0900031
MRHAJ25G090C936,m51_2,MRYGY24G080D115,female,2025,unknown,MRYGY25G0900512
MRHAJ25G090C937,m45_2,MRYGY24G080C015,female,2025,unknown,MRYGY25G0900452
MRHAJ25G090C938,m51_1,MRYGY24G080F766,female,2025,unknown,MRYGY25G0900514
MRHAJ25G090C939,m90_1,MRYGY24G080D597,female,2025,unknown,MRYGY25G0900901
MRHAJ25G090C940,m65_2,MRYGY24G080D623,female,2025,unknown,MRYGY25G0900652
MRHAJ25G090C941,m66_2,MRYGY24G080E117,female,2025,unknown,MRYGY25G0900663
MRHAJ25G090C942,m81_1,MRYGY24G080F633,female,2025,unknown,MRYGY25G0900813
MRHAJ25G090C943,m26_2,MRYGY24G080D760,female,2025,unknown,MRYGY25G0900262
MRHAJ25G090C944,m70_1,MRYGY24G080F528,female,2025,unknown,MRYGY25G0900701
MRHAJ25G090C945,m69_1,MRYGY24G080C501,female,2025,unknown,MRYGY25G0900692
MRHAJ25G090C946,m73_1,MRYGY24G080D214,female,2025,unknown,MRYGY25G0900732
MRHAJ25G090C947,m34_1,MRYGY24G080D395,female,2025,unknown,MRYGY25G0900342
MRHAJ25G090C948,m34_1,MRYGY24G080F395,female,2025,unknown,MRYGY25G0900341
MRHAJ25G090C949,m64_2,MRYGY24G080D200,female,2025,unknown,MRYGY25G0900642
MRHAJ25G090C950,m35_2,MRYGY24G080E449,female,2025,unknown,MRYGY25G0900352
MRHAJ25G090C951,m68_3,MRYGY24G080E594,female,2025,unknown,MRYGY25G0900672
MRHAJ25G090C952,m62_1,MRYGY24G080D556,female,2025,unknown,MRYGY25G0900623
MRHAJ25G090C953,m20_1,MRYGY24G080C490,female,2025,unknown,MRYGY25G0900204
MRHAJ25G090C954,m84_2,MRYGY24G080C073,female,2025,unknown,MRYGY25G0900841
MRHAJ25G090C955,m41_1,MRYGY24G080F115,female,2025,unknown,MRYGY25G0900413
MRHAJ25G090C956,m57_1,MRYGY24G080C176,female,2025,unknown,MRYGY25G0900573
MRHAJ25G090C957,m22_2,MRYGY24G080D436,female,2025,unknown,MRYGY25G0900221
MRHAJ25G090C958,m74_2,MRYGY24G080E171,female,2025,unknown,MRYGY25G0900743
MRHAJ25G090C959,m40_2,MRYGY24G080C408,female,2025,unknown,MRYGY25G0900401
MRHAJ25G090C960,m52_2,MRYGY24G080C629,female,2025,unknown,MRYGY25G0900521
MRHAJ25G090C961,m52_1,MRYGY24G080C456,female,2025,unknown,MRYGY25G0900522
MRHAJ25G090C962,m37_1,MRYGY24G080D757,female,2025,unknown,MRYGY25G0900371
MRHAJ25G090C963,m73_1,MRYGY24G080D214,female,2025,unknown,MRYGY25G0900732
MRHAJ25G090C964,m90_1,MRYGY24G080D597,female,2025,unknown,MRYGY25G0900901
MRHAJ25G090C965,m31_1,MRYGY24G080C867,female,2025,unknown,MRYGY25G0900311
MRHAJ25G090C966,m10_1,MRYGY24G080E598,female,2025,unknown,MRYGY25G0900102
MRHAJ25G090C967,m74_2,MRYGY24G080E171,female,2025,unknown,MRYGY25G0900743
MRHAJ25G090C968,m40_2,MRYGY24G080C684,female,2025,unknown,MRYGY25G0900403
MRHAJ25G090C969,m96_1,MRYGY24G080E705,female,2025,unknown,MRYGY25G0900962
MRHAJ25G090C970,m29_1,MRYGY24G080E116,female,2025,unknown,MRYGY25G0900293
MRHAJ25G090C971,m34_1,MRYGY24G080F395,female,2025,unknown,MRYGY25G0900341
MRHAJ25G090C972,m11_2,MRYGY24G080E114,female,2025,unknown,MRYGY25G0900113
MRHAJ25G090C973,m84_2,MRYGY24G080C073,female,2025,unknown,MRYGY25G0900841
MRHAJ25G090C974,m5_1,MRYGY24G080C849,female,2025,unknown,MRYGY25G0900051
MRHAJ25G090C975,m70_1,MRYGY24G080C063,female,2025,unknown,MRYGY25G0900702
MRHAJ25G090C976,m87_1,MRYGY24G080D784,female,2025,unknown,MRYGY25G0900872
MRHAJ25G090C977,m38_1,MRYGY24G080F885,female,2025,unknown,MRYGY25G0900383
MRHAJ25G090C978,m10_1,MRYGY24G080E598,female,2025,unknown,MRYGY25G0900102
MRHAJ25G090C979,m33_2,MRYGY24G080C520,female,2025,unknown,MRYGY25G0900331
